user_id,source,category
964e60849a,context,Электроника
f991aa0aff,other,Электроника
feda671c6e,other,Бытовая техника
27330650ac,context,Продукты
a952813b08,context,Продукты
68ed5834b2,other,Электроника
637ef39f30,other,Продукты
b92eb3bd47,other,Досуг
45def4f39b,context,Товары для животных
d67870e393,other,Бытовая техника
b8ed96f53a,context,Бытовая техника
fe46ad8d95,email,Продукты
68acb82aea,other,Бытовая техника
bc418aff9a,other,Электроника
033988cf09,other,Электроника
a7a5178452,other,Товары для животных
b3bafcdcb6,other,Бытовая техника
b76a3f959c,other,Товары для животных
089af69844,other,Досуг
c5395b0d6c,other,Электроника
a0fb5f3fea,other,Бытовая техника
0732b49460,context,Электроника
3ed20df901,context,Электроника
c02673448a,email,Электроника
1f16694974,other,Электроника
f80a6fa825,other,Бытовая техника
f452535121,other,Бытовая техника
efe2ebd28e,other,Досуг
b4735dfe5e,other,Электроника
2113670d31,other,Электроника
44dfaedc39,other,Электроника
624bbc171a,context,Бытовая техника
28d7487643,other,Электроника
5e3f373e19,other,Бытовая техника
aa5431de45,other,Электроника
df45823360,context,Бытовая техника
0667129e21,other,Досуг
dd6412b21e,other,Строительство и ремонт
6e7b2354c7,context,Электроника
0f67a45667,email,Электроника
01f85393e1,other,Электроника
799b11e9d5,other,Продукты
9383b0a055,other,Строительство и ремонт
7c85cf5364,context,Бытовая техника
ced680f772,context,Бытовая техника
6138ad3806,other,Электроника
df6148ade2,other,Бытовая техника
1f7a6a5239,other,Продукты
bede55c0b5,other,Продукты
d9600553fd,other,Досуг
08673c40de,email,Бытовая техника
70f885361b,other,Строительство и ремонт
79ccbb3fd4,context,Бытовая техника
bfed3f1fe4,other,Бытовая техника
bc859a831b,context,Продукты
7d5ce5f37f,other,Электроника
f0d2278b29,other,Продукты
ba5967da93,other,Электроника
9debda7406,other,Бытовая техника
a805d28f36,other,Электроника
30595e3ce5,other,Электроника
20462975fa,other,Электроника
d174cca36a,other,Электроника
b7e0e735b9,other,Бытовая техника
bac9154393,other,Бытовая техника
8176abea8a,context,Электроника
2e5a57c9ca,other,Электроника
dcaa30d6be,other,Продукты
a8ceb35b5d,other,Электроника
d0187fb4ff,context,Бытовая техника
ffe7eab646,other,Бытовая техника
a331110203,other,Продукты
02eff7ffee,other,Продукты
2464a7e240,email,Бытовая техника
2aef69e153,other,Электроника
0822ab21fa,other,Электроника
a15af0c754,other,Бытовая техника
88314c4dde,other,Электроника
2cb41606ea,other,Досуг
b3f752e1d3,other,Строительство и ремонт
d93d1d1105,context,Электроника
9aea79527e,other,не определена
be5e90efea,context,Электроника
7e0ac19c1b,other,Бытовая техника
d77b1c430f,context,Электроника
d054f098fa,None,Электроника
fa453a2de9,other,Продукты
3c2dfa083d,context,Бытовая техника
0232d95a8f,other,Досуг
6bb26d2a08,other,Товары для животных
948a81edb3,context,Электроника
6e33b7202d,other,Продукты
d47c82f547,other,Товары для животных
556bd6737f,context,Электроника
d03c3c2c18,context,Продукты
eaef83a1ed,context,Досуг
3ea073132d,other,Электроника
f2f0d0e1a4,other,Продукты
2f76073085,other,Электроника
e4a8db1421,context,Бытовая техника
18558063f3,other,Продукты
479078d58f,other,Бытовая техника
262915ece1,other,Досуг
8ad430f814,other,Товары для животных
39bd765c88,other,Электроника
f5d7ab2a6a,other,Строительство и ремонт
22125fce05,context,Электроника
35c4a17fb4,other,Электроника
4fdb0cdf11,other,Электроника
16ef67c6ab,context,Бытовая техника
a0e85fc020,email,Электроника
dfc51ec795,other,Бытовая техника
21bcd36108,context,Электроника
aad0640cf9,context,Товары для животных
ef85e88328,context,Строительство и ремонт
dd6295789b,other,Электроника
a073a4dc5f,context,Электроника
d88ac4ee4b,other,Продукты
da95b035b0,other,Досуг
28bba159b9,other,Бытовая техника
961508f068,other,Электроника
4018a3826d,other,Досуг
542e810950,other,Электроника
a6a0ade560,other,Продукты
bf10528580,other,Бытовая техника
28f9d87b90,context,Досуг
27b3a7c760,other,Досуг
8eccd5c2d9,other,Электроника
a1b5258a17,email,Досуг
d30d40d3af,email,Продукты
c826a3e79d,context,Бытовая техника
f91085addd,other,Бытовая техника
a0c54f7d08,other,Продукты
970903b154,other,Строительство и ремонт
0adf6b5383,other,Электроника
cee50563ec,other,Продукты
2fcc7a4957,other,Электроника
185819f3dc,context,не определена
3423d85818,other,Продукты
6f7f7e623e,other,Досуг
f73b4ad7bc,other,Электроника
f606bde341,context,Электроника
d877a1f42c,other,Бытовая техника
ac0948e332,other,Электроника
3955ae9ee0,other,Бытовая техника
dc5ac806a2,context,Электроника
a0e85fc020,email,Электроника
bb3d1a31a5,context,Электроника
6944abe308,other,Электроника
3fd96bb4ff,context,Продукты
082d90bb43,context,Досуг
3e08947526,other,Электроника
a7384e5de8,other,Строительство и ремонт
2766165a99,other,Досуг
640a5a8ff3,context,Электроника
28b5509dce,context,Электроника
8c1138dc4b,other,Бытовая техника
f81e094297,context,Бытовая техника
d88e74ff37,email,Электроника
7f49b1153b,other,Продукты
d63b4b6acd,other,Электроника
b06bbf5dd9,context,не определена
ea759c377e,other,Электроника
94feb42855,other,Бытовая техника
d65c204413,other,Бытовая техника
39e3d88158,other,Бытовая техника
e9dbb0b775,other,Продукты
2d6ca8ff0e,other,Электроника
5aa8c2f96c,other,Продукты
9c61ec6fa5,other,Продукты
059e50d66b,other,Товары для животных
3becde1642,email,Продукты
789d405643,context,Бытовая техника
55eba09382,other,Электроника
dcb3663436,other,Досуг
bc7be4d6c8,context,Бытовая техника
82e9c43045,email,Продукты
34330097e8,email,Досуг
fa00a2aa67,context,Электроника
784d35159a,other,Досуг
2e82cee402,context,Строительство и ремонт
2932ac251c,context,Бытовая техника
07f749377a,context,Электроника
e45987843a,other,Бытовая техника
c5c99e1e51,context,Продукты
8d34e0c76a,other,Электроника
97696b1abd,other,Электроника
2e7c98570e,other,Продукты
11dfe48dc3,other,Электроника
642b20a145,other,Продукты
adec79bc16,email,Электроника
335f9c2f4b,context,Строительство и ремонт
44caa33ea9,other,не определена
e4bbf4c70b,other,Строительство и ремонт
af100b8c13,other,Строительство и ремонт
